"CUSTOMER_ID","NAME","TARIFF_NAME","PAYMENT_STATUS","MONTHLY_FEE"
1642,Rabia,Genç Dinamik,UNPAID,150
1701,Dilek,Genç Dinamik,UNPAID,150
1419,Mustafa,Genç Dinamik,UNPAID,150
1427,Ahmet,Genç Dinamik,UNPAID,150
1487,Hatice,Genç Dinamik,UNPAID,150
1510,Yağmur,Genç Dinamik,UNPAID,150
1538,Burak,Genç Dinamik,UNPAID,150
1539,Zehra,Genç Dinamik,UNPAID,150
1277,Halil,Genç Dinamik,UNPAID,150
1340,Ramazan,Genç Dinamik,UNPAID,150
1344,Zehra,Genç Dinamik,UNPAID,150
1366,Aysel,Genç Dinamik,UNPAID,150
1098,Sultan,Genç Dinamik,UNPAID,150
1106,Fatma,Genç Dinamik,UNPAID,150
1196,Sultan,Genç Dinamik,UNPAID,150
1203,Melek,Genç Dinamik,UNPAID,150
1223,Melek,Genç Dinamik,UNPAID,150
1242,Osman,Genç Dinamik,UNPAID,150
941,Mustafa,Genç Dinamik,UNPAID,150
952,Osman,Genç Dinamik,UNPAID,150
981,Fatih,Genç Dinamik,UNPAID,150
995,Mustafa,Genç Dinamik,UNPAID,150
1004,Fatma,Genç Dinamik,UNPAID,150
1084,Rabia,Genç Dinamik,UNPAID,150
1087,Fatih,Genç Dinamik,UNPAID,150
792,Hasan,Genç Dinamik,UNPAID,150
823,Fatma,Genç Dinamik,UNPAID,150
849,Yusuf,Genç Dinamik,UNPAID,150
851,Kübra,Genç Dinamik,UNPAID,150
868,Meryem,Genç Dinamik,UNPAID,150
900,İsmail,Genç Dinamik,UNPAID,150
4322,Ayşe,Genç Dinamik,UNPAID,150
4325,Recep,Genç Dinamik,UNPAID,150
4332,Merve,Genç Dinamik,UNPAID,150
4333,Abdullah,Genç Dinamik,UNPAID,150
4351,Dilek,Genç Dinamik,UNPAID,150
4367,Hakan,Genç Dinamik,UNPAID,150
4378,Yasemin,Genç Dinamik,UNPAID,150
4168,Burak,Genç Dinamik,UNPAID,150
4223,Sevim,Genç Dinamik,UNPAID,150
3917,Osman,Genç Dinamik,UNPAID,150
3988,Sultan,Genç Dinamik,UNPAID,150
3997,Abdullah,Genç Dinamik,UNPAID,150
4001,Büşra,Genç Dinamik,UNPAID,150
4051,Furkan,Genç Dinamik,UNPAID,150
3825,Serkan,Genç Dinamik,UNPAID,150
3884,Halil,Genç Dinamik,UNPAID,150
3621,Havva,Genç Dinamik,UNPAID,150
3691,Adem,Genç Dinamik,UNPAID,150
3747,Recep,Genç Dinamik,UNPAID,150
3470,Metin,Genç Dinamik,UNPAID,150
3492,Meryem,Genç Dinamik,UNPAID,150
3495,Rabia,Genç Dinamik,UNPAID,150
3532,Ali,Genç Dinamik,UNPAID,150
3538,Hasan,Genç Dinamik,UNPAID,150
3557,Furkan,Genç Dinamik,UNPAID,150
3286,Zehra,Genç Dinamik,UNPAID,150
3311,İbrahim,Genç Dinamik,UNPAID,150
3315,Fatih,Genç Dinamik,UNPAID,150
3322,Fatih,Genç Dinamik,UNPAID,150
3327,Fadime,Genç Dinamik,UNPAID,150
3369,Muhammed,Genç Dinamik,UNPAID,150
3374,Ömer,Genç Dinamik,UNPAID,150
3384,Emine,Genç Dinamik,UNPAID,150
3132,Halil,Genç Dinamik,UNPAID,150
3196,İbrahim,Genç Dinamik,UNPAID,150
3211,Hülya,Genç Dinamik,UNPAID,150
3234,Emine,Genç Dinamik,UNPAID,150
2995,Yasemin,Genç Dinamik,UNPAID,150
3002,Zeynep,Genç Dinamik,UNPAID,150
3059,Tuğba,Genç Dinamik,UNPAID,150
3067,Yağmur,Genç Dinamik,UNPAID,150
3076,İsmail,Genç Dinamik,UNPAID,150
3096,Aysel,Genç Dinamik,UNPAID,150
2852,Enes,Genç Dinamik,UNPAID,150
2861,Emine,Genç Dinamik,UNPAID,150
2908,Kadir,Genç Dinamik,UNPAID,150
2916,Hasan,Genç Dinamik,UNPAID,150
2671,Emine,Genç Dinamik,UNPAID,150
2675,Aynur,Genç Dinamik,UNPAID,150
2691,Dilek,Genç Dinamik,UNPAID,150
2709,Fatma,Genç Dinamik,UNPAID,150
2736,Rabia,Genç Dinamik,UNPAID,150
2743,Büşra,Genç Dinamik,UNPAID,150
2781,Fadime,Genç Dinamik,UNPAID,150
2791,Hakan,Genç Dinamik,UNPAID,150
2807,Özlem,Genç Dinamik,UNPAID,150
2577,Rabia,Genç Dinamik,UNPAID,150
2636,Ayşegül,Genç Dinamik,UNPAID,150
2639,Büşra,Genç Dinamik,UNPAID,150
2652,Burak,Genç Dinamik,UNPAID,150
2655,Tuğba,Genç Dinamik,UNPAID,150
2373,Hacer,Genç Dinamik,UNPAID,150
2404,Sevim,Genç Dinamik,UNPAID,150
2445,İsmail,Genç Dinamik,UNPAID,150
5858,Yasin,Genç Dinamik,UNPAID,150
5870,Ramazan,Genç Dinamik,UNPAID,150
5879,Havva,Genç Dinamik,UNPAID,150
5887,Emre,Genç Dinamik,UNPAID,150
5912,Yasemin,Genç Dinamik,UNPAID,150
5677,Recep,Genç Dinamik,UNPAID,150
5706,Hatice,Genç Dinamik,UNPAID,150
5724,Mustafa,Genç Dinamik,UNPAID,150
5751,Serkan,Genç Dinamik,UNPAID,150
5496,Yasemin,Genç Dinamik,UNPAID,150
5509,Enes,Genç Dinamik,UNPAID,150
5540,Elif,Genç Dinamik,UNPAID,150
5549,Ahmet,Genç Dinamik,UNPAID,150
5566,Dilek,Genç Dinamik,UNPAID,150
5596,Enes,Genç Dinamik,UNPAID,150
5600,Sevim,Genç Dinamik,UNPAID,150
5606,Hasan,Genç Dinamik,UNPAID,150
5609,Kadir,Genç Dinamik,UNPAID,150
5360,Enes,Genç Dinamik,UNPAID,150
5368,Osman,Genç Dinamik,UNPAID,150
5384,Dilek,Genç Dinamik,UNPAID,150
5391,Yağmur,Genç Dinamik,UNPAID,150
5428,Yasin,Genç Dinamik,UNPAID,150
5479,Melek,Genç Dinamik,UNPAID,150
5185,Hakan,Genç Dinamik,UNPAID,150
5189,Osman,Genç Dinamik,UNPAID,150
5203,Furkan,Genç Dinamik,UNPAID,150
5221,Emine,Genç Dinamik,UNPAID,150
5223,Adem,Genç Dinamik,UNPAID,150
5272,Süleyman,Genç Dinamik,UNPAID,150
5290,Elif,Genç Dinamik,UNPAID,150
5016,Hülya,Genç Dinamik,UNPAID,150
5038,İbrahim,Genç Dinamik,UNPAID,150
5041,Kübra,Genç Dinamik,UNPAID,150
5061,Kübra,Genç Dinamik,UNPAID,150
5068,Zehra,Genç Dinamik,UNPAID,150
5122,Emine,Genç Dinamik,UNPAID,150
5166,Aysel,Genç Dinamik,UNPAID,150
4858,Dilek,Genç Dinamik,UNPAID,150
4869,Leyla,Genç Dinamik,UNPAID,150
4919,Yasemin,Genç Dinamik,UNPAID,150
4924,Ahmet,Genç Dinamik,UNPAID,150
4933,Melek,Genç Dinamik,UNPAID,150
4949,Özlem,Genç Dinamik,UNPAID,150
4721,Yusuf,Genç Dinamik,UNPAID,150
4773,Kübra,Genç Dinamik,UNPAID,150
4845,Fatih,Genç Dinamik,UNPAID,150
4846,Fatma,Genç Dinamik,UNPAID,150
4545,Esra,Genç Dinamik,UNPAID,150
4560,Sultan,Genç Dinamik,UNPAID,150
4562,Osman,Genç Dinamik,UNPAID,150
4566,Zehra,Genç Dinamik,UNPAID,150
4576,Songül,Genç Dinamik,UNPAID,150
4612,Muhammed,Genç Dinamik,UNPAID,150
4667,Meryem,Genç Dinamik,UNPAID,150
4683,Serkan,Genç Dinamik,UNPAID,150
4684,Aysel,Genç Dinamik,UNPAID,150
4405,Osman,Genç Dinamik,UNPAID,150
4463,Dilek,Genç Dinamik,UNPAID,150
4525,Fatma,Genç Dinamik,UNPAID,150
4537,Özlem,Genç Dinamik,UNPAID,150
4227,Merve,Genç Dinamik,UNPAID,150
4285,Halil,Genç Dinamik,UNPAID,150
4307,Aysel,Genç Dinamik,UNPAID,150
7710,Burak,Genç Dinamik,UNPAID,150
7735,Hüseyin,Genç Dinamik,UNPAID,150
7745,Yusuf,Genç Dinamik,UNPAID,150
7749,Recep,Genç Dinamik,UNPAID,150
7520,Ömer,Genç Dinamik,UNPAID,150
7544,Meryem,Genç Dinamik,UNPAID,150
7557,Ali,Genç Dinamik,UNPAID,150
7597,Yasemin,Genç Dinamik,UNPAID,150
7633,Kübra,Genç Dinamik,UNPAID,150
7365,Yusuf,Genç Dinamik,UNPAID,150
7397,Hülya,Genç Dinamik,UNPAID,150
7401,Sultan,Genç Dinamik,UNPAID,150
7402,Leyla,Genç Dinamik,UNPAID,150
7405,Fatma,Genç Dinamik,UNPAID,150
7440,Aysel,Genç Dinamik,UNPAID,150
7461,Halil,Genç Dinamik,UNPAID,150
7465,Melek,Genç Dinamik,UNPAID,150
7221,İsmail,Genç Dinamik,UNPAID,150
7235,Ayşegül,Genç Dinamik,UNPAID,150
7268,Leyla,Genç Dinamik,UNPAID,150
7276,Burak,Genç Dinamik,UNPAID,150
7288,Sultan,Genç Dinamik,UNPAID,150
7323,Havva,Genç Dinamik,UNPAID,150
7094,Rabia,Genç Dinamik,UNPAID,150
7099,Rabia,Genç Dinamik,UNPAID,150
6909,Emre,Genç Dinamik,UNPAID,150
6936,Murat,Genç Dinamik,UNPAID,150
6976,Büşra,Genç Dinamik,UNPAID,150
6992,Süleyman,Genç Dinamik,UNPAID,150
7011,Adem,Genç Dinamik,UNPAID,150
7043,Recep,Genç Dinamik,UNPAID,150
6742,Zeynep,Genç Dinamik,UNPAID,150
6743,Melek,Genç Dinamik,UNPAID,150
6747,Osman,Genç Dinamik,UNPAID,150
6757,Mahmut,Genç Dinamik,UNPAID,150
6761,Havva,Genç Dinamik,UNPAID,150
6787,Hakan,Genç Dinamik,UNPAID,150
6794,Furkan,Genç Dinamik,UNPAID,150
6854,Yağmur,Genç Dinamik,UNPAID,150
6871,Ayşe,Genç Dinamik,UNPAID,150
6883,Osman,Genç Dinamik,UNPAID,150
6589,Mehmet,Genç Dinamik,UNPAID,150
6601,Fadime,Genç Dinamik,UNPAID,150
6612,Enes,Genç Dinamik,UNPAID,150
6645,Songül,Genç Dinamik,UNPAID,150
6646,İbrahim,Genç Dinamik,UNPAID,150
6648,Songül,Genç Dinamik,UNPAID,150
6691,Rabia,Genç Dinamik,UNPAID,150
6705,Özlem,Genç Dinamik,UNPAID,150
6714,Fadime,Genç Dinamik,UNPAID,150
6441,Hatice,Genç Dinamik,UNPAID,150
6470,İsmail,Genç Dinamik,UNPAID,150
6529,Adem,Genç Dinamik,UNPAID,150
6280,Mustafa,Genç Dinamik,UNPAID,150
6297,Ali,Genç Dinamik,UNPAID,150
6118,Hüseyin,Genç Dinamik,UNPAID,150
6210,Hakan,Genç Dinamik,UNPAID,150
6238,Büşra,Genç Dinamik,UNPAID,150
5969,Furkan,Genç Dinamik,UNPAID,150
5999,Sevim,Genç Dinamik,UNPAID,150
6013,Hakan,Genç Dinamik,UNPAID,150
6028,Mustafa,Genç Dinamik,UNPAID,150
6087,Enes,Genç Dinamik,UNPAID,150
5819,Mahmut,Genç Dinamik,UNPAID,150
9711,Süleyman,Genç Dinamik,UNPAID,150
9718,Tuğba,Genç Dinamik,UNPAID,150
9727,Esra,Genç Dinamik,UNPAID,150
9774,Tuğba,Genç Dinamik,UNPAID,150
9784,Serkan,Genç Dinamik,UNPAID,150
9845,Burak,Genç Dinamik,UNPAID,150
9852,Serkan,Genç Dinamik,UNPAID,150
9566,Yasemin,Genç Dinamik,UNPAID,150
9569,Hülya,Genç Dinamik,UNPAID,150
9599,Murat,Genç Dinamik,UNPAID,150
9624,Muhammed,Genç Dinamik,UNPAID,150
9708,Melek,Genç Dinamik,UNPAID,150
9431,Esra,Genç Dinamik,UNPAID,150
9442,Ahmet,Genç Dinamik,UNPAID,150
9511,Zeynep,Genç Dinamik,UNPAID,150
9242,Adem,Genç Dinamik,UNPAID,150
9271,Adem,Genç Dinamik,UNPAID,150
9274,Hacer,Genç Dinamik,UNPAID,150
9327,Süleyman,Genç Dinamik,UNPAID,150
9093,Songül,Genç Dinamik,UNPAID,150
9181,Enes,Genç Dinamik,UNPAID,150
9194,Rabia,Genç Dinamik,UNPAID,150
9208,Özlem,Genç Dinamik,UNPAID,150
8964,Aysel,Genç Dinamik,UNPAID,150
8976,Özlem,Genç Dinamik,UNPAID,150
8977,Burak,Genç Dinamik,UNPAID,150
8986,Ömer,Genç Dinamik,UNPAID,150
9006,Ömer,Genç Dinamik,UNPAID,150
9026,Rabia,Genç Dinamik,UNPAID,150
8805,İsmail,Genç Dinamik,UNPAID,150
8835,Burak,Genç Dinamik,UNPAID,150
8850,Ayşe,Genç Dinamik,UNPAID,150
8646,Sevim,Genç Dinamik,UNPAID,150
8731,Aysel,Genç Dinamik,UNPAID,150
8736,Süleyman,Genç Dinamik,UNPAID,150
8766,Yasemin,Genç Dinamik,UNPAID,150
8483,Hakan,Genç Dinamik,UNPAID,150
8500,Hülya,Genç Dinamik,UNPAID,150
8515,Kübra,Genç Dinamik,UNPAID,150
8552,Muhammed,Genç Dinamik,UNPAID,150
8581,Abdullah,Genç Dinamik,UNPAID,150
8589,Fatih,Genç Dinamik,UNPAID,150
8605,Hülya,Genç Dinamik,UNPAID,150
8340,Zehra,Genç Dinamik,UNPAID,150
8377,Aysel,Genç Dinamik,UNPAID,150
8386,Burak,Genç Dinamik,UNPAID,150
8387,Hacer,Genç Dinamik,UNPAID,150
8396,Osman,Genç Dinamik,UNPAID,150
8419,Fadime,Genç Dinamik,UNPAID,150
8434,Osman,Genç Dinamik,UNPAID,150
8441,Fatma,Genç Dinamik,UNPAID,150
8182,Burak,Genç Dinamik,UNPAID,150
8189,Yağmur,Genç Dinamik,UNPAID,150
8260,Sultan,Genç Dinamik,UNPAID,150
7993,Songül,Genç Dinamik,UNPAID,150
8012,Kübra,Genç Dinamik,UNPAID,150
8019,Abdullah,Genç Dinamik,UNPAID,150
8057,Ayşe,Genç Dinamik,UNPAID,150
8064,Fatma,Genç Dinamik,UNPAID,150
8136,Hülya,Genç Dinamik,UNPAID,150
7857,Halil,Genç Dinamik,UNPAID,150
7874,Osman,Genç Dinamik,UNPAID,150
7684,Hasan,Genç Dinamik,UNPAID,150
7688,Fatih,Genç Dinamik,UNPAID,150
